sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link
14 days ago,https://etherscan.io/tx/0xfcf4751eaaae64ff4f68c9374325aee40d5854d53f2c70322e09dea7bfe74bb9,Enchiridion #137 ,https://cryptoslam.io/art-blocks/mint/101000137,0.22000 ETH,$770.91,"Color Palette: WHO ATE THE CRANS?, Color Cohesion: Normal, Has Background: false, Decoration: Perpendicular Lines, Outer Split: None, Number of Rows: 1, Number of Columns: 1",0x4b1a64343906ee2e8472e92711d203151a0b9bac,https://cryptoslam.io/owner/0x4b1a64343906ee2e8472e92711d203151a0b9bac,0x92c4317830af63462064b9b120f9c094ba428890,https://cryptoslam.io/owner/0x92c4317830af63462064b9b120f9c094ba428890
14 days ago,https://etherscan.io/tx/0x24408e723782c65d248e203ae614fd925df5698f889fe23b3f6fccc31d7639b9,Art Blocks (SN# 92000122),https://etherscan.io/token/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270?a=92000122,4.59000 ETH,"$16,083.99",,0xb4ca8344b1272b7e70f5920af38032800241381e,https://cryptoslam.io/owner/0xb4ca8344b1272b7e70f5920af38032800241381e,0xec6d36a487d85cf562b7b8464ce8dc60637362ac,https://cryptoslam.io/owner/0xec6d36a487d85cf562b7b8464ce8dc60637362ac
14 days ago,https://etherscan.io/tx/0x97b357a1ce7f791c1167973793e80d7e52ba31ffd7aa8c0b5624950f40907d56,Libertad Parametrizada #128 ,https://cryptoslam.io/art-blocks/mint/92000128,5.00000 ETH,"$17,520.69","Density: City, Color Strategy: Duotone, Palette: Triz, Doors model: Sharp | Filled, Doors size: Big, Doors aspect: Normal, Doors facing: Left, Wind: From east, Gravity: Tidal, Padding: Wide plus",bergleeuw,https://cryptoslam.io/owner/bergleeuw,0xec6d36a487d85cf562b7b8464ce8dc60637362ac,https://cryptoslam.io/owner/0xec6d36a487d85cf562b7b8464ce8dc60637362ac
14 days ago,https://etherscan.io/tx/0xc20a84c97187614126fd5b660863ba97b4e0f933acacad9024b0859861371ce0,Hieroglyphs #978 ,https://cryptoslam.io/art-blocks/mint/30000978,0.50000 ETH,"$1,747.98","Primary: #D9A881, Sizing: Small, Depth: On, Shapes: Single, Party Mode: Deactivated, Color Mode: Flat, Canvas: Twisted",0xc1165124be8dc53a3826a1aa1b6643e9138d167c,https://cryptoslam.io/owner/0xc1165124be8dc53a3826a1aa1b6643e9138d167c,0x2f1e20a86fb2a86263c849de3b476720da3c9ddc,https://cryptoslam.io/owner/0x2f1e20a86fb2a86263c849de3b476720da3c9ddc
14 days ago,https://etherscan.io/tx/0xb5efdc10a31c7e43511af84c60d2398156ef4618557bdb85265ec2474d430b8f,Democracity #118 ,https://cryptoslam.io/art-blocks/mint/162000118,0.40000 WETH,"$1,398.39",,0x052fdcfb81d8234def61076999b095b75da8fa36,https://cryptoslam.io/owner/0x052fdcfb81d8234def61076999b095b75da8fa36,0x3c1d25187cb1ac5eecc3c63dd00d9f29dad53d7c,https://cryptoslam.io/owner/0x3c1d25187cb1ac5eecc3c63dd00d9f29dad53d7c
14 days ago,https://etherscan.io/tx/0xd466e57f692e8b703d033dc43e2ec7f5d7fd81f57ca26052df8289e6217cbeae,Letters to My Future Self #200 ,https://cryptoslam.io/art-blocks/mint/174000200,0.35000 ETH,"$1,223.59",,0x2856a20e2b169d4b169efba4484132e7fb29037e,https://cryptoslam.io/owner/0x2856a20e2b169d4b169efba4484132e7fb29037e,0xda3845b44736b57e05ee80fc011a52a9c777423a,https://cryptoslam.io/owner/0xda3845b44736b57e05ee80fc011a52a9c777423a
14 days ago,https://etherscan.io/tx/0x16d65ee80540c74b881b53627ec641e921e03f2049efc4622d55e11eb0fb051c,♫ ByteBeats #257 ,https://cryptoslam.io/art-blocks/mint/38000257,0.69000 ETH,"$2,407.95","Tint: Froggy, Visual: Starry, Family: Heavy Melodic, Sample Rate: 3951, Progressions: 3",0x4b6760682191de7e476b801b7ab42d8e8a5b041a,https://cryptoslam.io/owner/0x4b6760682191de7e476b801b7ab42d8e8a5b041a,0xfc7d36f09f0610ca72457aaa85e933ed07629b5f,https://cryptoslam.io/owner/0xfc7d36f09f0610ca72457aaa85e933ed07629b5f
14 days ago,https://etherscan.io/tx/0xf3a4f8d69515f23206965056ed442ab610c2202af5cabdf494862cfb0d15bcad,Brushpops #558 ,https://cryptoslam.io/art-blocks/mint/135000558,0.33000 ETH,"$1,151.63","Number of Strokes: 9, Composition: Jumble, Bristle Mode: Classic, Ben Day: None, Drips: 6, Spread: 29, Palette: Dominopark",0x53dda0a69992b87e51f0f14b1337281f09a2c8da,https://cryptoslam.io/owner/0x53dda0a69992b87e51f0f14b1337281f09a2c8da,0xafcd6e3d6b8e87722ed8d5a598e811672a462a9d,https://cryptoslam.io/owner/0xafcd6e3d6b8e87722ed8d5a598e811672a462a9d
14 days ago,https://etherscan.io/tx/0x4e94d6f542d68b3b8705f11100ae9b59827d664fbfe4eb79e7066b48eb4b03e5,Seadragons #477 ,https://cryptoslam.io/art-blocks/mint/160000477,0.45000 ETH,"$1,567.64",,0x9255ef7868f48157105ca9aa18c131e0879b47e2,https://cryptoslam.io/owner/0x9255ef7868f48157105ca9aa18c131e0879b47e2,0x9e04ff6872df352eef3622eb842cd51b4e72230d,https://cryptoslam.io/owner/0x9e04ff6872df352eef3622eb842cd51b4e72230d
14 days ago,https://etherscan.io/tx/0x6f2d473143335fe7aa4c8ae56bcfdd5265625d31da296c8a05d8159524b69f7e,Seadragons #383 ,https://cryptoslam.io/art-blocks/mint/160000383,0.21900 ETH,$762.92,,0x86ba4b24197b844f3ae9297fe850d649a6aca85f,https://cryptoslam.io/owner/0x86ba4b24197b844f3ae9297fe850d649a6aca85f,0x9e04ff6872df352eef3622eb842cd51b4e72230d,https://cryptoslam.io/owner/0x9e04ff6872df352eef3622eb842cd51b4e72230d
14 days ago,https://etherscan.io/tx/0x5ec131276ff0402a07dc29003af0722d89900b26bc481fa223af13b40f0c6f93,glitch crystal monsters #35 ,https://cryptoslam.io/art-blocks/mint/114000035,1.77000 ETH,"$6,170.72","Monster: Streamlined, BlackandWhite: on, Sky: Black, Crystals: medium",0x874ce968c000a490726e1c2f21e5b0a3b8a09683,https://cryptoslam.io/owner/0x874ce968c000a490726e1c2f21e5b0a3b8a09683,0x6ffcad0e1ba3a8be68f0b8449ca1430173a3c451,https://cryptoslam.io/owner/0x6ffcad0e1ba3a8be68f0b8449ca1430173a3c451
14 days ago,https://etherscan.io/tx/0x06f507fd6290a82f304cf8f4c44a43b6d19000a04f11aee6f126759ca09d4181,Seadragons #717 ,https://cryptoslam.io/art-blocks/mint/160000717,0.27500 ETH,$957.36,,0x0dcfd456c528c0e2ae7f324f64cbc60a78909e9c,https://cryptoslam.io/owner/0x0dcfd456c528c0e2ae7f324f64cbc60a78909e9c,0x0395ed8151455465b5b41d278f911d282225d62b,https://cryptoslam.io/owner/0x0395ed8151455465b5b41d278f911d282225d62b
14 days ago,https://etherscan.io/tx/0x7c4051d64dc473073157f9fc3421c61dadc94e2887161cf46f7d357e754dfb64,Meridian #786 ,https://cryptoslam.io/art-blocks/mint/163000786,11.80000 ETH,"$41,079.43",,0xe971a5a15a9a68022af4cc52b4bee80af2ba13ab,https://cryptoslam.io/owner/0xe971a5a15a9a68022af4cc52b4bee80af2ba13ab,0xac6185e014090787e91e6bf1d8bb2056611d5c4a,https://cryptoslam.io/owner/0xac6185e014090787e91e6bf1d8bb2056611d5c4a
14 days ago,https://etherscan.io/tx/0x89402284fd822f9ffc7be6351a80189fddc3fbfc8d2745e6bf1e493ca235701b,Seadragons #767 ,https://cryptoslam.io/art-blocks/mint/160000767,0.85000 ETH,"$2,958.55",,0x6e8ee4656308297ddfece05b32f12ac24b1608e2,https://cryptoslam.io/owner/0x6e8ee4656308297ddfece05b32f12ac24b1608e2,0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e,https://cryptoslam.io/owner/0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e
14 days ago,https://etherscan.io/tx/0xda2ef0e29710b1e5e376f04168625ea1263726f56a0e32937ae7561323794d57,Seadragons #948 ,https://cryptoslam.io/art-blocks/mint/160000948,0.39500 ETH,"$1,374.85",,0xf8e5d75cf3ad79a218466ef20b678675e9a5cb26,https://cryptoslam.io/owner/0xf8e5d75cf3ad79a218466ef20b678675e9a5cb26,0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e,https://cryptoslam.io/owner/0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e
14 days ago,https://etherscan.io/tx/0xdb41704163ca516ea28f0c5753ee3688da0212f667752d8527adf8fdec4f9014,Seadragons #343 ,https://cryptoslam.io/art-blocks/mint/160000343,0.34000 ETH,"$1,183.42",,0xb0acf08a36de52e8f3c4f975971973f20781dba3,https://cryptoslam.io/owner/0xb0acf08a36de52e8f3c4f975971973f20781dba3,0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e,https://cryptoslam.io/owner/0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e
14 days ago,https://etherscan.io/tx/0x6ede514bfe6e6077330e3036de7f212bf61c17a7cb9414d6909ea49575542c44,Fragments of an Infinite Field #932 ,https://cryptoslam.io/art-blocks/mint/159000932,8.75000 ETH,"$30,455.64","Seasons: Spring, Rain: No, Storm: No, Snow: No, Pollen: No, PetalsFallingDown: No, FlowerColor: Different, NumberOfPetals: Different",0x874ce968c000a490726e1c2f21e5b0a3b8a09683,https://cryptoslam.io/owner/0x874ce968c000a490726e1c2f21e5b0a3b8a09683,0x269ae8d8f473ba99fa25ede23fe72ae0350ef542,https://cryptoslam.io/owner/0x269ae8d8f473ba99fa25ede23fe72ae0350ef542
14 days ago,https://etherscan.io/tx/0xb64064bc4d1e8bce3340ed5d4208a8a955e8b2de7928a2064e43a1e9a3a5c85e,Skulptuur #281 ,https://cryptoslam.io/art-blocks/mint/173000281,4.90000 ETH,"$17,055.16",,0x44d435fafc9096b04226ba1a5b2f5ef1db57e1b3,https://cryptoslam.io/owner/0x44d435fafc9096b04226ba1a5b2f5ef1db57e1b3,0x97a6c796fe543cabc2ca7ae026206e8b260c4da0,https://cryptoslam.io/owner/0x97a6c796fe543cabc2ca7ae026206e8b260c4da0
14 days ago,https://etherscan.io/tx/0x476949b355ee3b948369fec6538bdc1bbb4d51d5203e56dc58f3f53b6773c94e,Skulptuur #959 ,https://cryptoslam.io/art-blocks/mint/173000959,5.00000 ETH,"$17,394.53",,0x08046e2349017615d53d3977c307d39ab4eeb3cf,https://cryptoslam.io/owner/0x08046e2349017615d53d3977c307d39ab4eeb3cf,0xd001fb9b233e4523783d60747f779449c92d91dc,https://cryptoslam.io/owner/0xd001fb9b233e4523783d60747f779449c92d91dc
14 days ago,https://etherscan.io/tx/0x17bf7ffe2344427c0497843c7c61b27b8f53fe120748f4f859420615bc8d4ba5,Cells #382 ,https://cryptoslam.io/art-blocks/mint/122000382,0.11900 ETH,$413.99,"All Cells, Style: Palette, Palette: 6, Cells: 50, Cells Size: 7, Cells Position: Variable, Cells Background: Normal, Branches: Long, Branch Orientation: Variable, Number of Branches: Variable",0xafbf7e3cfa48ff03dca13472b86397f77c190d7c,https://cryptoslam.io/owner/0xafbf7e3cfa48ff03dca13472b86397f77c190d7c,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0x580c6138bd554a8fcbd993d9320cf0c0f6b8ad0f595f692ff112d69a6dd72f0e,a heart and a soul #907 ,https://cryptoslam.io/art-blocks/mint/158000907,0.12100 ETH,$420.95,,0xd5a5d0b4566322173b1aea3a669b684129edfc8a,https://cryptoslam.io/owner/0xd5a5d0b4566322173b1aea3a669b684129edfc8a,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xbeec8470e26dafeabe2004714c1ee2f52cbee45a335c9e557caa2a16744f8b97,Ouroboros #51 ,https://cryptoslam.io/art-blocks/mint/166000051,0.11000 ETH,$382.68,,0x034b626906beda0d9ac11826b9840a55e5755f2f,https://cryptoslam.io/owner/0x034b626906beda0d9ac11826b9840a55e5755f2f,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0x151d7d1b1ddfbae8c792b55dd1c2e2a56b9bc95d2ac3c5064258aca9a40304f8,Synapses #655 ,https://cryptoslam.io/art-blocks/mint/39000655,3.25000 ETH,"$11,306.44","Background: Light, Origin: Right, Orientation: The Mirror",0x167d487990cf93813370aea88db435a5d3902fe2,https://cryptoslam.io/owner/0x167d487990cf93813370aea88db435a5d3902fe2,0xf8e1037dbd0993b04e903c32828ce1ed9d1fd9eb,https://cryptoslam.io/owner/0xf8e1037dbd0993b04e903c32828ce1ed9d1fd9eb
14 days ago,https://etherscan.io/tx/0x6bd52efdfc54b3eaaadd9301507aa8af6aa9775cee1c97e08b748ff7badfcd74,Meridian #786 ,https://cryptoslam.io/art-blocks/mint/163000786,9.31000 WETH,"$32,361.21",,0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17,https://cryptoslam.io/owner/0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17,0xe971a5a15a9a68022af4cc52b4bee80af2ba13ab,https://cryptoslam.io/owner/0xe971a5a15a9a68022af4cc52b4bee80af2ba13ab
14 days ago,https://etherscan.io/tx/0xa063ee0645e3b5488a90233e1602d533d3c2233ad9b2420bbe4e935b27f1c67c,Skulptuur #610 ,https://cryptoslam.io/art-blocks/mint/173000610,4.05000 ETH,"$14,077.65",,0xdb93342558502d4f522e774eac55d71bff8e6130,https://cryptoslam.io/owner/0xdb93342558502d4f522e774eac55d71bff8e6130,0x6806232ef50fe8713826012116b6dec3b24b686f,https://cryptoslam.io/owner/0x6806232ef50fe8713826012116b6dec3b24b686f
14 days ago,https://etherscan.io/tx/0x00a20ecb1c866c382dcb207bcfcf2641b5c03352640c78a9604e929fd0c77ff0,Skulptuur #615 ,https://cryptoslam.io/art-blocks/mint/173000615,6.00000 ETH,"$20,855.78",,0x724bd8cb4c5a634dcbc27bc2a4040d1cc59cb0ab,https://cryptoslam.io/owner/0x724bd8cb4c5a634dcbc27bc2a4040d1cc59cb0ab,0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2,https://cryptoslam.io/owner/0x537037c5ae805b9d4cecab5ee07f12a8e59a15b2
14 days ago,https://etherscan.io/tx/0xc803e2ec2bb6488574539f27d9d66fe3f68b1d15c2ee8a832404b0fb2af450fe,Skulptuur #438 ,https://cryptoslam.io/art-blocks/mint/173000438,5.95000 ETH,"$20,681.98",,0x126ff595c723e0394ff44503c8019a50942f717a,https://cryptoslam.io/owner/0x126ff595c723e0394ff44503c8019a50942f717a,0x54a973a5da508d551edf9ee50842e7c36faa1d87,https://cryptoslam.io/owner/0x54a973a5da508d551edf9ee50842e7c36faa1d87
14 days ago,https://etherscan.io/tx/0x78ebf1653242352e87eacedfa4e45b510f572b03c4e41fb8eb5940d1d6deb010,Ouroboros #909 ,https://cryptoslam.io/art-blocks/mint/166000909,0.00 USDC,$0.00,"Palette: PomPom, Blend: Difference, Border: Inset, Shadow: False, Grid: 6x6, Prose: Unary, Margin: -14vmin, Border: 3vmin",0x0b0aac968fa73d8f1c26a673c14fe1cc3620bdfa,https://cryptoslam.io/owner/0x0b0aac968fa73d8f1c26a673c14fe1cc3620bdfa,0x6e332bf9deeabfcbdbea05023b48ddb2590ecd4a,https://cryptoslam.io/owner/0x6e332bf9deeabfcbdbea05023b48ddb2590ecd4a
14 days ago,https://etherscan.io/tx/0x27ca5cdbfd6c494e5acbf48e1132c29a410164144aea84040c270f4a044eade6,Scribbled Boundaries #969 ,https://cryptoslam.io/art-blocks/mint/131000969,2.65000 WETH,"$9,243.03","Color Mode: Standard, Shape Mode: Bridget, Thickness Mode: Malevich, Aspect Ratio: Standard",0xd252f3f00db846fbe7716adb5c0ca95388c1fe73,https://cryptoslam.io/owner/0xd252f3f00db846fbe7716adb5c0ca95388c1fe73,0xdcd58462d2c40a5299edc905b8f484b4a7dad390,https://cryptoslam.io/owner/0xdcd58462d2c40a5299edc905b8f484b4a7dad390
14 days ago,https://etherscan.io/tx/0x0286cd48b0ba462931e4904ae6da1899e9ba79c89c52a221be25ab3f2e954b85,Skulptuur #456 ,https://cryptoslam.io/art-blocks/mint/173000456,4.60000 ETH,"$16,044.51",,0x20e39f002ba523aceed5fd9cd5e738b76caf1982,https://cryptoslam.io/owner/0x20e39f002ba523aceed5fd9cd5e738b76caf1982,0x97a6c796fe543cabc2ca7ae026206e8b260c4da0,https://cryptoslam.io/owner/0x97a6c796fe543cabc2ca7ae026206e8b260c4da0
14 days ago,https://etherscan.io/tx/0x3b0cfb31b75acc56315bd6fa699298be29cf61bb7dfc9c1f83d90d9ba0c6dcd1,Trossets #115 ,https://cryptoslam.io/art-blocks/mint/147000115,2.89000 ETH,"$10,059.34","color: Puigpedros, blocs: bastons, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x775c4b0f9f13fc32548b060ab4bf5eff44b08348,https://cryptoslam.io/owner/0x775c4b0f9f13fc32548b060ab4bf5eff44b08348,0xdcd58462d2c40a5299edc905b8f484b4a7dad390,https://cryptoslam.io/owner/0xdcd58462d2c40a5299edc905b8f484b4a7dad390
14 days ago,https://etherscan.io/tx/0xf349dabedde1991282c879ca3bf26818605b92f4424db3b8a55254087b15f479,Dot Grid #332 ,https://cryptoslam.io/art-blocks/mint/115000332,0.09500 ETH,$330.67,,0x0a430adbc11f1582581fb323019c5971fc303e4c,https://cryptoslam.io/owner/0x0a430adbc11f1582581fb323019c5971fc303e4c,0x3f72b9239a3c3ca6b7e927e41069dd6eb0ff7ee5,https://cryptoslam.io/owner/0x3f72b9239a3c3ca6b7e927e41069dd6eb0ff7ee5
14 days ago,https://etherscan.io/tx/0xfc5ef2cbede4f3118409c6d7c179f961e7c41ba7fabd919f0cce70423877ac18,Inspirals #240 ,https://cryptoslam.io/art-blocks/mint/29000240,1.80000 ETH,"$6,265.33","Color Scheme: Wild, Palette: Blue Carbuncle, Base Color: Blue, Outline: Dark, Symmetry Type: 6, Shape: 14, Pattern: 120, Spiral: Single",0xee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b,https://cryptoslam.io/owner/0xee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b,0x39670f6e3dd32c2d9286b17b6b922d33948d71fd,https://cryptoslam.io/owner/0x39670f6e3dd32c2d9286b17b6b922d33948d71fd
14 days ago,https://etherscan.io/tx/0x9382a6043cd072c695f8becb7f05c516362b2a58fce430f8a4d8f53eb2c7ff2e,Organized Disruption #876 ,https://cryptoslam.io/art-blocks/mint/133000876,0.29900 ETH,"$1,040.74","composition: Disruption 2, composition mode: Normal, proximity object push: True, proximity object rotation: False, proximity object scale: Mutation, color: Set 7, color tempo: Slow, color start position: 700, color separation: 20.0",0x9bc8ca839ba9f78f78094fd614ae0503f2df4fd3,https://cryptoslam.io/owner/0x9bc8ca839ba9f78f78094fd614ae0503f2df4fd3,0x7971e007a4e4d4dc1f8380f5d91d3f52b5e53461,https://cryptoslam.io/owner/0x7971e007a4e4d4dc1f8380f5d91d3f52b5e53461
14 days ago,https://etherscan.io/tx/0x33f71cadf2eb8bae429bbffe43dd89f141ef1ad7fa0d85fc4a0a9612c8dd77bf,Trossets #381 ,https://cryptoslam.io/art-blocks/mint/147000381,2.29200 ETH,"$7,977.85","color: Mallorca, blocs: tenalles, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0xe1770cf5274084db23bca6c921fa51cf62a37eda,https://cryptoslam.io/owner/0xe1770cf5274084db23bca6c921fa51cf62a37eda,0xdcd58462d2c40a5299edc905b8f484b4a7dad390,https://cryptoslam.io/owner/0xdcd58462d2c40a5299edc905b8f484b4a7dad390
14 days ago,https://etherscan.io/tx/0x7d021a65c16c6c18b3e406f2bdb75ab4a2de05ae5eb444edb26f50e7cd1f8926,Pigments #990 ,https://cryptoslam.io/art-blocks/mint/129000990,6.50000 ETH,"$22,554.84","Layout: Dotted, Palette: Dorado, Vortex: None, Mirror: None, Region: Topology, Region: Topology",0x66abf4e69902d2aab8e4d083d2a45e29822936c6,https://cryptoslam.io/owner/0x66abf4e69902d2aab8e4d083d2a45e29822936c6,0x0e5d046771c5a01b188a051d1dbd0cc6985ffdd4,https://cryptoslam.io/owner/0x0e5d046771c5a01b188a051d1dbd0cc6985ffdd4
14 days ago,https://etherscan.io/tx/0x997c4ec8a2f6b6c1866d8c2f9e614fbb6d6ce935704751e003c47eb8bd9835da,Skulptuur #121 ,https://cryptoslam.io/art-blocks/mint/173000121,8.00000 ETH,"$27,759.81",,0xd07121f95cc54b2027fdd84b726977fecd96c45c,https://cryptoslam.io/owner/0xd07121f95cc54b2027fdd84b726977fecd96c45c,0xc1563bdf57bdb990c89070aa72cda57fe8d6913d,https://cryptoslam.io/owner/0xc1563bdf57bdb990c89070aa72cda57fe8d6913d
14 days ago,https://etherscan.io/tx/0x05a5c2acab5a8cac9b3a4f2a908c3662e49511f8e388481e1748790e43097cf2,Scribbled Boundaries #828 ,https://cryptoslam.io/art-blocks/mint/131000828,4.00000 ETH,"$13,869.52","Color Mode: Standard, Shape Mode: Sugimoto, Thickness Mode: Standard, Aspect Ratio: Standard",0x5c5b6cade3f45fca78aac5a9877f1b73c51300e3,https://cryptoslam.io/owner/0x5c5b6cade3f45fca78aac5a9877f1b73c51300e3,0xd6406c9838e1423d14a6dfc1bfd6a1c307608da3,https://cryptoslam.io/owner/0xd6406c9838e1423d14a6dfc1bfd6a1c307608da3
14 days ago,https://etherscan.io/tx/0xcb9a38fa0c981b9d160bfb9a0659e9755193e0d7a1c25c09df8f169bf7ea3614,Flowers #461 ,https://cryptoslam.io/art-blocks/mint/116000461,0.15000 ETH,$520.11,"Disposition : Bunch, Flowers : 8, Colour A : Pink, Colour B : Orange, Gradient : Yes, Background :Dark gradient, Line density : High, Alternate lines : No, Rings : 3, Rings size : Small",0xcff3bc0454f3e154b5ad9737406338ab9bf47311,https://cryptoslam.io/owner/0xcff3bc0454f3e154b5ad9737406338ab9bf47311,0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,https://cryptoslam.io/owner/0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f
14 days ago,https://etherscan.io/tx/0x60d215c3be9be9f2ce2b0d89efb29e43a4f9291975370c7949ebb4a4e5e2c6f6,PrimiLife #795 ,https://cryptoslam.io/art-blocks/mint/150000795,0.12000 ETH,$416.09,"Palette: Glitter Shock, Colors: Duotone, Background: Tertiary, Wireframe: Nope, Debris: Nope, Speed: Quick, Spin: Clockwise, Children: Single, Baby: Nope",0xda673be6917f6264f37093f96cd1cfca7a973706,https://cryptoslam.io/owner/0xda673be6917f6264f37093f96cd1cfca7a973706,0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,https://cryptoslam.io/owner/0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f
14 days ago,https://etherscan.io/tx/0x8e3fcf264c7a30503aa1b1f92a9c88f650571a5e906bc108c65480455907fbdc,High Tide #169 ,https://cryptoslam.io/art-blocks/mint/151000169,0.15000 ETH,$520.11,,0x6a51c6d4eaa88a5f05a920cf92a1c976250711b4,https://cryptoslam.io/owner/0x6a51c6d4eaa88a5f05a920cf92a1c976250711b4,0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,https://cryptoslam.io/owner/0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f
14 days ago,https://etherscan.io/tx/0x6e57e2d43975232016e76c3196e60abe656159bb158febb95f1a3fc49a55fb5f,Ouroboros #228 ,https://cryptoslam.io/art-blocks/mint/166000228,0.11900 ETH,$415.99,"Palette: Murica, Blend: Color Burn, Border: Inset, Shadow: True, Grid: 7x7, Prose: One is the All, Margin: -10vmin, Border: 3vmin",0xb723434062db1f652fe23c306c922d873b63172f,https://cryptoslam.io/owner/0xb723434062db1f652fe23c306c922d873b63172f,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xac288a9ef7e88e0a3392d65d10b74d7a9affe5643989855780ea139acc07f4fb,spawn #764 ,https://cryptoslam.io/art-blocks/mint/161000764,0.08800 ETH,$307.62,,0x46c451e09a748cbecad0670ec614964a630380b3,https://cryptoslam.io/owner/0x46c451e09a748cbecad0670ec614964a630380b3,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0x7049fd65deaafdb4e4a1621911c930a1faaf8df52d2be216d6e54f0a44bd7662,Dot Grid #391 ,https://cryptoslam.io/art-blocks/mint/115000391,0.08800 ETH,$307.62,,0x7db5255041e2058bc40d0b07c8e36da0de37baff,https://cryptoslam.io/owner/0x7db5255041e2058bc40d0b07c8e36da0de37baff,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xa4e9b7c1d8f6b7f3a4182a458ed8d2348de584cc27067f2dd907a2b10ce5eec6,Dot Grid #757 ,https://cryptoslam.io/art-blocks/mint/115000757,0.09000 ETH,$314.61,,0xb7280520733f564d5b48f07105e7bc6d85cdec26,https://cryptoslam.io/owner/0xb7280520733f564d5b48f07105e7bc6d85cdec26,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xab8d21e0872c3ecec4c83256e950b0401e312947e422bec10bfe3af32ba3a944,Dot Grid #368 ,https://cryptoslam.io/art-blocks/mint/115000368,0.08500 ETH,$297.14,,0xd952c734c23d1cf1a7f6d13a95c35e8d3de19f49,https://cryptoslam.io/owner/0xd952c734c23d1cf1a7f6d13a95c35e8d3de19f49,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xc738a1a8a9c48b0e3e0aded3784a02d2366a26e6fe5eaf01ed402e22de3986c5,Ouroboros #82 ,https://cryptoslam.io/art-blocks/mint/166000082,0.11900 ETH,$415.99,,0x931a01b81f75a61a46f51de52086aa882c9d31c5,https://cryptoslam.io/owner/0x931a01b81f75a61a46f51de52086aa882c9d31c5,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
14 days ago,https://etherscan.io/tx/0xe5a2f84758487d8185a5730df7d8d1ac531d95df92944abefb0b5c4a1f5dfeac,Ouroboros #186 ,https://cryptoslam.io/art-blocks/mint/166000186,0.11000 ETH,$384.53,,0xf266ec07bced0c64514dc0f7ab1bbc56dc2aff9c,https://cryptoslam.io/owner/0xf266ec07bced0c64514dc0f7ab1bbc56dc2aff9c,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
